genre,gross
Thriller,39143839.0
Comedy,37672350.0
Drama,37672350.0
Romance,37672350.0
Adventure,38037513.0
Comedy,38037513.0
Fantasy,38037513.0
Music,38037513.0
Sci-Fi,38037513.0
Comedy,37442180.0
Drama,37442180.0
Romance,37442180.0
Thriller,37442180.0
Crime,35596227.0
Drama,35596227.0
Thriller,35596227.0
Biography,35422828.0
Drama,35422828.0
Music,35422828.0
Comedy,36658108.0
Drama,34300771.0
Comedy,34290142.0
Drama,34290142.0
Drama,33422556.0
Mystery,33422556.0
Action,32774834.0
Comedy,32774834.0
Horror,34334256.0
Thriller,34334256.0
Crime,32051917.0
Drama,32051917.0
Mystery,32051917.0
Thriller,32051917.0
Comedy,32014289.0
Biography,31838002.0
Drama,31838002.0
History,31838002.0
Action,36874745.0
Adventure,36874745.0
Drama,36874745.0
Mystery,36874745.0
Horror,30079316.0
Adventure,35033759.0
Comedy,35033759.0
Crime,29753944.0
Drama,29753944.0
Mystery,29753944.0
Thriller,29753944.0
Drama,31146570.0
Thriller,31146570.0
Comedy,27277055.0
Drama,27277055.0
Music,27277055.0
Romance,27277055.0
Horror,26876529.0
Mystery,26876529.0
Crime,53146000.0
Drama,53146000.0
Thriller,53146000.0
Crime,30028592.0
Drama,30028592.0
Romance,30028592.0
Thriller,30028592.0
Drama,34126138.0
Fantasy,34126138.0
Romance,34126138.0
Sci-Fi,34126138.0
Comedy,25677801.0
Family,25677801.0
Romance,25677801.0
Action,26415649.0
Crime,26415649.0
Drama,26415649.0
Thriller,26415649.0
Action,26003149.0
Comedy,26003149.0
Sci-Fi,26003149.0
Comedy,25584685.0
Crime,25584685.0
Family,25584685.0
Mystery,25584685.0
Romance,25584685.0
Thriller,25584685.0
Action,29975979.0
Horror,29975979.0
Sci-Fi,29975979.0
Thriller,29975979.0
Comedy,31584722.0
Romance,31584722.0
Adventure,23179303.0
Comedy,23179303.0
Family,23179303.0
Romance,23179303.0
Horror,23078294.0
Thriller,23078294.0
Action,21413105.0
Adventure,21413105.0
Drama,21413105.0
Romance,21413105.0
Western,21413105.0
Adventure,25077977.0
Animation,25077977.0
Comedy,25077977.0
Family,25077977.0
Romance,25077977.0
Action,23292105.0
Fantasy,23292105.0
Horror,23292105.0
Thriller,23292105.0
Comedy,20916309.0
Family,20916309.0
Fantasy,20916309.0
Comedy,21200000.0
Crime,21200000.0
Drama,21200000.0
Action,20241395.0
Horror,20241395.0
Thriller,20241395.0
Horror,32000000.0
Mystery,32000000.0
Thriller,32000000.0
Comedy,19151864.0
Romance,19151864.0
Drama,23393765.0
Romance,23393765.0
Comedy,18882880.0
Drama,18882880.0
Comedy,8500000.0
Comedy,18252684.0
Drama,18252684.0
Family,18252684.0
Drama,19661987.0
Adventure,18352454.0
Biography,18352454.0
Drama,18352454.0
Comedy,17803796.0
Adventure,17529157.0
Drama,17529157.0
Horror,17529157.0
Mystery,17529157.0
Thriller,17529157.0
Crime,25753840.0
Fantasy,25753840.0
Horror,25753840.0
Animation,18081626.0
Family,18081626.0
Fantasy,18081626.0
Mystery,18081626.0
Comedy,17518220.0
Drama,17518220.0
Romance,17518220.0
Action,17104669.0
Comedy,17104669.0
Crime,17104669.0
Fantasy,17104669.0
Comedy,16988996.0
Family,16988996.0
Music,16988996.0
Musical,16988996.0
Drama,15797907.0
Drama,16248701.0
Action,15712072.0
Crime,15712072.0
Drama,15712072.0
Thriller,15712072.0
Drama,191449475.0
Fantasy,191449475.0
Romance,191449475.0
Comedy,15408822.0
Romance,15408822.0
Comedy,15464026.0
Romance,15464026.0
Biography,8000000.0
Drama,8000000.0
History,8000000.0
Comedy,14174654.0
Action,15988876.0
Crime,15988876.0
Thriller,15988876.0
Action,13801755.0
Comedy,13801755.0
Crime,13801755.0
Thriller,13801755.0
Comedy,13987482.0
Romance,13987482.0
Action,14291570.0
Adventure,14291570.0
Sci-Fi,14291570.0
Thriller,14291570.0
Comedy,12181484.0
Action,13630226.0
Crime,13630226.0
Sci-Fi,13630226.0
Thriller,13630226.0
Comedy,13383737.0
Crime,13383737.0
Biography,13391174.0
Drama,13391174.0
History,13391174.0
Drama,12987647.0
Mystery,12987647.0
Romance,12987647.0
Thriller,12987647.0
War,12987647.0
Comedy,12469811.0
Drama,12469811.0
Action,12398628.0
Crime,12398628.0
Drama,12398628.0
Sport,12398628.0
Comedy,13214030.0
Drama,13214030.0
Fantasy,13214030.0
Romance,13214030.0
Action,12232937.0
Crime,12232937.0
Thriller,12232937.0
Drama,12134420.0
Fantasy,12134420.0
Horror,12134420.0
Mystery,12134420.0
Action,11784000.0
Comedy,11784000.0
Family,11784000.0
Comedy,11169531.0
Comedy,11034436.0
Drama,11034436.0
Music,11034436.0
War,11034436.0
Action,12626905.0
Crime,12626905.0
Drama,12626905.0
Thriller,12626905.0
Comedy,10569071.0
Comedy,10544143.0
Romance,10544143.0
Comedy,13650738.0
Drama,13650738.0
Comedy,10555348.0
Crime,10555348.0
Comedy,9714482.0
Musical,9714482.0
Romance,9714482.0
Comedy,8579684.0
Action,9525276.0
Crime,9525276.0
Thriller,9525276.0
Adventure,8855646.0
Drama,8855646.0
Comedy,9109322.0
Family,9109322.0
Sci-Fi,9109322.0
Action,8326035.0
Comedy,8326035.0
Crime,8326035.0
Action,8104069.0
Comedy,8104069.0
Crime,8104069.0
Comedy,8054280.0
Crime,8054280.0
Music,8054280.0
Comedy,8093318.0
Crime,8093318.0
Drama,8093318.0
Mystery,8093318.0
Romance,8093318.0
Adventure,7382993.0
Animation,7382993.0
Comedy,7382993.0
Family,7382993.0
Fantasy,7382993.0
Drama,8888355.0
Music,8888355.0
Comedy,7001720.0
Fantasy,7001720.0
Action,7268659.0
Comedy,7268659.0
Crime,7268659.0
Thriller,7268659.0
Drama,6852144.0
Horror,6852144.0
Sci-Fi,6852144.0
Thriller,6852144.0
Adventure,6563357.0
Comedy,6563357.0
Biography,6201757.0
Comedy,6201757.0
Drama,6201757.0
History,6201757.0
Music,6201757.0
Musical,6201757.0
Biography,5702083.0
Drama,5702083.0
Thriller,5702083.0
Animation,5480996.0
Drama,5480996.0
Mystery,5480996.0
Sci-Fi,5480996.0
Thriller,5480996.0
Biography,6002756.0
Drama,6002756.0
Sport,6002756.0
Horror,5132655.0
Sci-Fi,5132655.0
Comedy,5205343.0
Drama,5205343.0
Family,5205343.0
Music,5205343.0
Romance,5205343.0
Drama,5005883.0
Mystery,5005883.0
Romance,5005883.0
Thriller,5005883.0
Action,5749134.0
Crime,5749134.0
Drama,5749134.0
Thriller,5749134.0
Biography,4234040.0
Drama,4234040.0
Biography,4001121.0
Drama,4001121.0
Music,4001121.0
Action,3749061.0
Thriller,3749061.0
Adventure,3519627.0
Comedy,3519627.0
Drama,3519627.0
Romance,3519627.0
Comedy,3081925.0
Drama,3081925.0
Romance,3081925.0
Adventure,2298191.0
Animation,2298191.0
Fantasy,2298191.0
Comedy,2353728.0
Drama,2353728.0
Mystery,2353728.0
Romance,2353728.0
Thriller,2353728.0
War,2353728.0
Biography,2000000.0
Comedy,2000000.0
Musical,2000000.0
Crime,1900725.0
Drama,1900725.0
Western,1900725.0
Biography,2246000.0
Drama,2246000.0
Sport,2246000.0
Comedy,1646664.0
Music,1646664.0
Action,1190018.0
Drama,1190018.0
Sci-Fi,1190018.0
Thriller,1190018.0
Drama,1027749.0
War,1027749.0
Crime,882710.0
Drama,882710.0
Romance,882710.0
Thriller,882710.0
Drama,531009.0
Romance,531009.0
Action,410388.0
Adventure,410388.0
Animation,410388.0
Family,410388.0
Sci-Fi,410388.0
Thriller,410388.0
Drama,375474.0
History,375474.0
Sport,375474.0
Action,305070.0
Adventure,305070.0
Drama,305070.0
History,305070.0
Romance,305070.0
Action,1183354.0
Comedy,1183354.0
Crime,1183354.0
Fantasy,1183354.0
Horror,1183354.0
Mystery,1183354.0
Sci-Fi,1183354.0
Thriller,1183354.0
Crime,121972.0
Drama,121972.0
Mystery,121972.0
Comedy,263365.0
Drama,263365.0
Fantasy,263365.0
Romance,263365.0
Drama,8047690.0
Romance,8047690.0
Action,476270.0
Biography,476270.0
Crime,476270.0
Drama,476270.0
Adventure,184208848.0
Drama,184208848.0
Western,184208848.0
Comedy,100292856.0
Crime,58571513.0
Drama,58571513.0
Mystery,58571513.0
Thriller,58571513.0
Comedy,51431160.0
Family,51431160.0
Romance,51431160.0
Horror,103001286.0
Mystery,103001286.0
Horror,41867960.0
Adventure,210609762.0
Comedy,210609762.0
Sci-Fi,210609762.0
Horror,40846082.0
Mystery,40846082.0
Thriller,40846082.0
Comedy,51697449.0
Drama,51697449.0
Comedy,27758465.0
Drama,27758465.0
Romance,27758465.0
Comedy,56127162.0
Romance,56127162.0
Biography,1357042.0
Drama,1357042.0
Thriller,1357042.0
Adventure,15911333.0
Comedy,15911333.0
Drama,15911333.0
Family,15911333.0
Fantasy,15911333.0
Horror,39103378.0
Thriller,39103378.0
Adventure,10049886.0
Animation,10049886.0
Family,10049886.0
Fantasy,10049886.0
Action,8600000.0
Adventure,8600000.0
Drama,8600000.0
History,8600000.0
Romance,8600000.0
Drama,21483154.0
War,21483154.0
Adventure,8396942.0
Comedy,8396942.0
Romance,8396942.0
Comedy,12561.0
Romance,12561.0
Comedy,6923891.0
Drama,6923891.0
Romance,6923891.0
Family,2119994.0
Fantasy,2119994.0
Music,2119994.0
Crime,1292527.0
Drama,1292527.0
Music,1292527.0
Thriller,1292527.0
Drama,64255243.0
Horror,64255243.0
Mystery,64255243.0
Thriller,64255243.0
Comedy,22245861.0
Drama,22245861.0
Horror,20433940.0
Adventure,10562387.0
Comedy,10562387.0
Drama,10562387.0
Comedy,18439082.0
Fantasy,18439082.0
Romance,18439082.0
Comedy,150056505.0
Action,119938730.0
Comedy,119938730.0
Crime,119938730.0
Fantasy,119938730.0
Comedy,114968774.0
Drama,114968774.0
Family,114968774.0
Fantasy,114968774.0
Romance,114968774.0
Comedy,128505958.0
Comedy,95001351.0
Romance,95001351.0
Action,76400000.0
Adventure,76400000.0
Sci-Fi,76400000.0
Drama,75072454.0
Horror,75072454.0
Thriller,75072454.0
Comedy,65535067.0
Romance,65535067.0
Action,13998282.0
Drama,13998282.0
Fantasy,13998282.0
Mystery,13998282.0
Thriller,13998282.0
Comedy,6061759.0
Drama,6061759.0
Romance,6061759.0
Comedy,64955956.0
Drama,64955956.0
Comedy,60057639.0
Crime,60057639.0
Drama,60057639.0
Comedy,53868030.0
Crime,53868030.0
Comedy,59573085.0
Family,59573085.0
Romance,59573085.0
Comedy,52691009.0
Family,52691009.0
Action,59735548.0
Horror,59735548.0
Sci-Fi,59735548.0
Biography,51600000.0
Drama,51600000.0
History,51600000.0
Music,51600000.0
Horror,43818159.0
Mystery,43818159.0
Comedy,86049418.0
Comedy,43601508.0
Drama,43601508.0
Romance,43601508.0
Drama,41300105.0
Mystery,41300105.0
Comedy,41382841.0
Drama,41382841.0
Fantasy,41382841.0
Romance,41382841.0
Comedy,42335698.0
Drama,42335698.0
Romance,42335698.0
Drama,33404871.0
Drama,31471430.0
History,31471430.0
Thriller,31471430.0
Drama,30222640.0
Music,30222640.0
Romance,30222640.0
Drama,26830000.0
History,26830000.0
War,26830000.0
Action,26906039.0
Comedy,26906039.0
Fantasy,21378000.0
Horror,21378000.0
Biography,43853424.0
Drama,43853424.0
Family,43853424.0
Sport,43853424.0
Comedy,23993605.0
Crime,23993605.0
Drama,23993605.0
Action,26400000.0
Adventure,26400000.0
Fantasy,26400000.0
Biography,45250.0
Drama,45250.0
Sport,45250.0
Drama,22927390.0
Romance,22927390.0
Adventure,4250320.0
Fantasy,4250320.0
Mystery,4250320.0
Thriller,4250320.0
Comedy,22452209.0
Drama,22452209.0
Musical,22452209.0
Romance,22452209.0
Adventure,18329466.0
Biography,18329466.0
Drama,18329466.0
Thriller,18329466.0
Comedy,17071230.0
Crime,17071230.0
Drama,17174870.0
Music,17174870.0
Romance,17174870.0
Comedy,26284475.0
Comedy,16702864.0
Crime,16702864.0
Drama,15561627.0
Biography,17750583.0
Drama,17750583.0
Comedy,14793904.0
Romance,14793904.0
Comedy,15281286.0
Drama,15281286.0
Romance,15281286.0
Action,8000000.0
Adventure,8000000.0
Western,8000000.0
Drama,13491653.0
Thriller,13491653.0
Action,10494494.0
Crime,10494494.0
Thriller,10494494.0
Drama,7837632.0
Comedy,15155772.0
Drama,15155772.0
Romance,15155772.0
Adventure,8508843.0
Comedy,8508843.0
Comedy,7739049.0
Drama,7739049.0
Romance,7739049.0
Drama,6734844.0
Romance,6734844.0
Action,6000000.0
Adventure,6000000.0
Fantasy,6000000.0
Biography,6615578.0
Drama,6615578.0
Romance,6615578.0
Biography,5887457.0
Comedy,5887457.0
Drama,5887457.0
Drama,13362308.0
Adventure,5701643.0
Biography,5701643.0
Drama,5701643.0
History,5701643.0
War,5701643.0
Action,5694401.0
Crime,5694401.0
Thriller,5694401.0
Action,5333658.0
Sci-Fi,5333658.0
Drama,4414535.0
Adventure,3707794.0
Drama,3707794.0
Sci-Fi,3707794.0
Thriller,3707794.0
Comedy,3203044.0
Romance,3203044.0
Biography,4435083.0
Drama,4435083.0
Romance,4435083.0
War,4435083.0
Drama,2222647.0
Mystery,2222647.0
Action,3500000.0
Horror,3500000.0
Romance,3500000.0
Sci-Fi,3500000.0
Thriller,3500000.0
Crime,676698.0
Drama,676698.0
Mystery,676698.0
Thriller,676698.0
Action,229311.0
Drama,229311.0
History,229311.0
Romance,229311.0
War,229311.0
Western,229311.0
Action,63260.0
Animation,63260.0
Sci-Fi,63260.0
Thriller,63260.0
Comedy,121463226.0
Drama,58006147.0
Music,58006147.0
Musical,58006147.0
Romance,58006147.0
Action,51053787.0
Animation,51053787.0
Comedy,51053787.0
Crime,51053787.0
Family,51053787.0
Drama,23472900.0
History,23472900.0
War,23472900.0
Action,39687528.0
Crime,39687528.0
Drama,39687528.0
Thriller,39687528.0
Drama,7017178.0
Family,7017178.0
Music,7017178.0
Musical,7017178.0
Crime,325491.0
Drama,325491.0
Thriller,325491.0
Fantasy,96471845.0
Horror,96471845.0
Thriller,96471845.0
Action,85200000.0
Adventure,85200000.0
Sci-Fi,85200000.0
Drama,72000000.0
Family,72000000.0
Musical,72000000.0
Romance,72000000.0
Horror,72219395.0
Mystery,72219395.0
Thriller,72219395.0
Comedy,82389560.0
Adventure,71502303.0
Comedy,71502303.0
Drama,71502303.0
Romance,71502303.0
Comedy,19179969.0
Horror,47000000.0
Thriller,47000000.0
Action,84961.0
Adventure,84961.0
History,84961.0
Comedy,37566230.0
Drama,37566230.0
Family,37566230.0
Fantasy,37566230.0
Sci-Fi,37566230.0
Comedy,70492685.0
Drama,70492685.0
Action,35635046.0
Crime,35635046.0
Drama,35635046.0
Thriller,35635046.0
Horror,45670855.0
Mystery,45670855.0
Comedy,37939782.0
Romance,37939782.0
Action,172051787.0
Adventure,172051787.0
Sci-Fi,172051787.0
Comedy,30324946.0
Music,30324946.0
Romance,30324946.0
Drama,27854896.0
Fantasy,27854896.0
Romance,27854896.0
Horror,41777564.0
Comedy,22734486.0
Biography,44469602.0
Drama,44469602.0
Sport,44469602.0
Comedy,64998368.0
Music,64998368.0
Romance,64998368.0
Comedy,19693891.0
Drama,19693891.0
Romance,19693891.0
Sport,19693891.0
Crime,16311763.0
Drama,16311763.0
Thriller,16311763.0
Horror,12693621.0
Mystery,12693621.0
Thriller,12693621.0
Comedy,15655665.0
Romance,15655665.0
Adventure,11634458.0
Comedy,11634458.0
Family,11634458.0
Fantasy,11634458.0
Musical,11634458.0
Crime,27154426.0
Drama,27154426.0
Thriller,27154426.0
Horror,54239856.0
Comedy,8662318.0
Romance,8662318.0
Comedy,7156725.0
Music,7156725.0
Action,15681020.0
Adventure,15681020.0
Family,15681020.0
Sci-Fi,15681020.0
Action,6855137.0
Crime,6855137.0
Drama,6855137.0
Thriller,6855137.0
Adventure,2315683.0
Crime,2315683.0
Drama,2315683.0
Romance,2315683.0
Drama,39825798.0
Mystery,39825798.0
Romance,39825798.0
Thriller,39825798.0
Adventure,2000000.0
Horror,2000000.0
Thriller,2000000.0
Biography,1569918.0
Crime,1569918.0
Drama,1569918.0
Thriller,1569918.0
Comedy,273420.0
Mystery,273420.0
Sci-Fi,273420.0
Thriller,273420.0
Horror,4930798.0
Thriller,4930798.0
Comedy,59847242.0
Drama,59847242.0
Family,59847242.0
Romance,59847242.0
Biography,220914.0
Drama,220914.0
Romance,220914.0
Drama,39825798.0
Mystery,39825798.0
Romance,39825798.0
Thriller,39825798.0
Crime,43848100.0
Drama,43848100.0
Drama,42700000.0
Romance,42700000.0
Biography,18663911.0
Drama,18663911.0
Romance,18663911.0
Comedy,11702090.0
Romance,11702090.0
Drama,13005485.0
Comedy,95860116.0
Drama,95860116.0
Comedy,127175354.0
Comedy,92823600.0
Drama,92823600.0
Romance,92823600.0
Drama,54000000.0
Comedy,68525609.0
Comedy,52885587.0
Drama,52885587.0
Romance,52885587.0
Sport,52885587.0
Comedy,44667095.0
Drama,44667095.0
Romance,44667095.0
Drama,42638165.0
Fantasy,42638165.0
Horror,42638165.0
Mystery,42638165.0
Thriller,42638165.0
Adventure,45507053.0
Comedy,45507053.0
Drama,45507053.0
Romance,45507053.0
Horror,39511038.0
Drama,6462576.0
Comedy,40363530.0
Family,40363530.0
Drama,37623143.0
Fantasy,37623143.0
War,37623143.0
Action,33357476.0
Comedy,33357476.0
Crime,33357476.0
Family,33357476.0
Crime,28734552.0
Drama,28734552.0
Romance,28734552.0
Thriller,28734552.0
Drama,37300107.0
Horror,37300107.0
Thriller,37300107.0
Adventure,27087695.0
Comedy,27087695.0
Drama,27087695.0
Action,30102717.0
Crime,30102717.0
Action,23618786.0
Comedy,23618786.0
Mystery,23618786.0
Comedy,26896744.0
Drama,26896744.0
Drama,23213577.0
Romance,23213577.0
Comedy,20627372.0
Drama,20627372.0
Romance,20627372.0
Drama,16346122.0
Comedy,16204793.0
Fantasy,16204793.0
Horror,16204793.0
Comedy,15427192.0
Crime,15427192.0
Mystery,15427192.0
Comedy,14792779.0
Action,13998282.0
Drama,13998282.0
Fantasy,13998282.0
Mystery,13998282.0
Thriller,13998282.0
Drama,19057024.0
Romance,19057024.0
Comedy,14108518.0
Drama,14108518.0
Romance,14108518.0
Comedy,13854000.0
Romance,13854000.0
Sci-Fi,13854000.0
Drama,77324422.0
Mystery,15500000.0
Sci-Fi,15500000.0
Thriller,15500000.0
Comedy,4734235.0
Drama,4734235.0
Music,4734235.0
Comedy,4839383.0
Romance,4839383.0
Comedy,4193025.0
Music,4193025.0
Action,5900000.0
Adventure,5900000.0
Fantasy,5900000.0
Drama,2849142.0
Action,1686429.0
Crime,1686429.0
Sci-Fi,1686429.0
Drama,1984743.0
Romance,1984743.0
Drama,1666262.0
History,1666262.0
Romance,1666262.0
War,1666262.0
Crime,2319187.0
Drama,2319187.0
Mystery,2319187.0
Thriller,2319187.0
Comedy,13922211.0
Drama,23091.0
Romance,23091.0
War,23091.0
Drama,336467.0
Fantasy,336467.0
Comedy,2964.0
Horror,2964.0
Romance,2964.0
Drama,2428883.0
Western,2428883.0
Comedy,13571817.0
Drama,13571817.0
Romance,13571817.0
Sport,13571817.0
Drama,1181197.0
Mystery,1181197.0
Thriller,1181197.0
Action,81525.0
Comedy,81525.0
Crime,81525.0
Drama,81525.0
Thriller,81525.0
Comedy,7774730.0
Horror,7774730.0
Sci-Fi,7774730.0
Action,234760500.0
Comedy,234760500.0
Crime,234760500.0
Comedy,285761243.0
Family,285761243.0
Comedy,167780960.0
Drama,167780960.0
Family,167780960.0
Comedy,177200000.0
Drama,177200000.0
Romance,177200000.0
Action,176781728.0
Drama,176781728.0
Romance,176781728.0
Action,128067808.0
Drama,128067808.0
Romance,128067808.0
Drama,130058047.0
Biography,138795342.0
Drama,138795342.0
History,138795342.0
Romance,138795342.0
Comedy,111936400.0
Crime,111936400.0
Drama,317040.0
Romance,317040.0
Drama,94175854.0
Biography,91121452.0
Drama,91121452.0
Thriller,91121452.0
War,91121452.0
Comedy,69800000.0
War,69800000.0
Comedy,64001297.0
Family,64001297.0
Fantasy,71588220.0
Horror,71588220.0
Horror,47000000.0
Thriller,47000000.0
Adventure,61400000.0
Comedy,61400000.0
Comedy,101978840.0
Biography,56437947.0
Drama,56437947.0
Comedy,73326666.0
Fantasy,73326666.0
Comedy,55184721.0
Drama,55184721.0
Drama,50003300.0
Family,50003300.0
Romance,50003300.0
Drama,54322273.0
Fantasy,54322273.0
Horror,54322273.0
Thriller,54322273.0
Horror,47860214.0
Thriller,47860214.0
Adventure,47811275.0
Comedy,47811275.0
Family,47811275.0
Comedy,43022524.0
Drama,43022524.0
Adventure,42672630.0
Comedy,42672630.0
Family,42672630.0
Music,42672630.0
Romance,42672630.0
Action,42919096.0
Drama,42919096.0
Thriller,42919096.0
Comedy,42592530.0
Fantasy,42592530.0
Horror,42592530.0
Horror,40064955.0
Mystery,40064955.0
Sci-Fi,40064955.0
Crime,44886089.0
Drama,44886089.0
Thriller,44886089.0
Comedy,37882551.0
Crime,40983001.0
Drama,40983001.0
Thriller,40983001.0
Comedy,20991497.0
Drama,20991497.0
Romance,20991497.0
Action,35007180.0
Crime,35007180.0
Drama,35007180.0
Thriller,35007180.0
Biography,35887263.0
Drama,35887263.0
Romance,35887263.0
Comedy,34308901.0
Crime,34308901.0
Comedy,33771174.0
Drama,33771174.0
Romance,33771174.0
Adventure,6000000.0
Biography,6000000.0
Drama,6000000.0
History,6000000.0
War,6000000.0
Horror,33386128.0
Adventure,37877959.0
Biography,37877959.0
Drama,37877959.0
Crime,32721635.0
Horror,32721635.0
Thriller,32721635.0
Comedy,31585300.0
Romance,31585300.0
Comedy,30259652.0
Horror,30259652.0
Thriller,30259652.0
Action,163192114.0
Adventure,163192114.0
Fantasy,163192114.0
Adventure,30857814.0
Family,30857814.0
Fantasy,30857814.0
Romance,30857814.0
Biography,30226144.0
Drama,30226144.0
Crime,35054909.0
Drama,35054909.0
Comedy,29302097.0
Family,29302097.0
Music,29302097.0
Romance,29302097.0
Comedy,29106737.0
Drama,29106737.0
Romance,29106737.0
Drama,28637507.0
Horror,28637507.0
Sci-Fi,28637507.0
Drama,30127963.0
Family,30127963.0
Sport,30127963.0
Comedy,32645546.0
Drama,32645546.0
Family,32645546.0
Drama,27441122.0
Romance,27441122.0
Sport,27441122.0
Action,28014536.0
Comedy,28014536.0
Crime,28014536.0
Romance,28014536.0
Thriller,28014536.0
Comedy,33860010.0
Romance,33860010.0
Adventure,26421314.0
Fantasy,26421314.0
Horror,26421314.0
Mystery,26421314.0
Thriller,26421314.0
Drama,24881000.0
Fantasy,24881000.0
Horror,24881000.0
Thriller,24881000.0
Drama,23089926.0
Romance,23089926.0
Thriller,23089926.0
Adventure,26161406.0
Comedy,26161406.0
Family,26161406.0
Fantasy,26161406.0
Drama,22954968.0
Romance,22954968.0
Drama,26384919.0
Action,22189039.0
Crime,22189039.0
Drama,22189039.0
Romance,22189039.0
Thriller,22189039.0
